cow_L,cow_R,question_num,HIT,Worker_id,response
6095,6086,8,26,A3L3ZFL1NYFTCF,3
6095,6086,8,26,A2YHSU2IJZ9J14,1
6095,6086,8,26,A353KETOEN0W8T,3
6095,6086,8,26,A14PFRHG0A2YY9,1
6095,6086,8,26,A2J237J8KM3OCS,-1
6095,6086,8,26,A13XXMDHOULEZ7,-1
6095,6086,8,26,A3GXSHLBND9E92,-1
6095,6086,8,26,A2R0YYUAWNT7UD,1
5087,7136,7,27,AISFU4P55HYEH,-3
5087,7136,7,27,A1IU5OP7BBZHZ7,-3
5087,7136,7,27,AM0JKZVOEOTMA,-3
5087,7136,7,27,AAWX7QFQUNM6D,-1
5087,7136,7,27,A3L3ZFL1NYFTCF,-3
5087,7136,7,27,A353KETOEN0W8T,-3
5087,7136,7,27,A14PFRHG0A2YY9,-2
5087,7136,7,27,A2YHSU2IJZ9J14,-2
5087,7136,7,27,A2J237J8KM3OCS,-3
5087,7136,7,27,A13XXMDHOULEZ7,-1
5087,7136,7,27,A3GXSHLBND9E92,-3
5087,7136,7,27,A2R0YYUAWNT7UD,-3
5087,7136,7,27,ASEMC3G1PJ6SB,-2
6025,6092,6,27,AISFU4P55HYEH,-1
6025,6092,6,27,A1IU5OP7BBZHZ7,0
6025,6092,6,27,AM0JKZVOEOTMA,3
6025,6092,6,27,AAWX7QFQUNM6D,1
6025,6092,6,27,A3L3ZFL1NYFTCF,2
6025,6092,6,27,A353KETOEN0W8T,1
6025,6092,6,27,A14PFRHG0A2YY9,0
6025,6092,6,27,A2YHSU2IJZ9J14,1
6025,6092,6,27,A2J237J8KM3OCS,2
6025,6092,6,27,A13XXMDHOULEZ7,1
6025,6092,6,27,A3GXSHLBND9E92,-1
6025,6092,6,27,A2R0YYUAWNT7UD,1
6025,6092,6,27,ASEMC3G1PJ6SB,0
7136,5118,5,27,AISFU4P55HYEH,1
7136,5118,5,27,A1IU5OP7BBZHZ7,-1
7136,5118,5,27,AM0JKZVOEOTMA,2
7136,5118,5,27,AAWX7QFQUNM6D,0
7136,5118,5,27,A3L3ZFL1NYFTCF,2
7136,5118,5,27,A353KETOEN0W8T,1
7136,5118,5,27,A14PFRHG0A2YY9,0
7136,5118,5,27,A2YHSU2IJZ9J14,-1
7136,5118,5,27,A2J237J8KM3OCS,-2
7136,5118,5,27,A13XXMDHOULEZ7,0
7136,5118,5,27,A3GXSHLBND9E92,0
7136,5118,5,27,A2R0YYUAWNT7UD,0
7136,5118,5,27,ASEMC3G1PJ6SB,-1
6046,7128,4,27,AISFU4P55HYEH,1
6046,7128,4,27,A1IU5OP7BBZHZ7,0
6046,7128,4,27,AM0JKZVOEOTMA,1
6046,7128,4,27,AAWX7QFQUNM6D,1
6046,7128,4,27,A3L3ZFL1NYFTCF,-1
6046,7128,4,27,A353KETOEN0W8T,1
6046,7128,4,27,A14PFRHG0A2YY9,0
6046,7128,4,27,A2YHSU2IJZ9J14,1
6046,7128,4,27,A2J237J8KM3OCS,1
6046,7128,4,27,A13XXMDHOULEZ7,1
6046,7128,4,27,A3GXSHLBND9E92,0
6046,7128,4,27,A2R0YYUAWNT7UD,0
6046,7128,4,27,ASEMC3G1PJ6SB,0
6096,7116,3,27,AISFU4P55HYEH,1
6096,7116,3,27,A1IU5OP7BBZHZ7,0
6096,7116,3,27,AM0JKZVOEOTMA,3
6096,7116,3,27,AAWX7QFQUNM6D,2
6096,7116,3,27,A3L3ZFL1NYFTCF,1
6096,7116,3,27,A353KETOEN0W8T,1
6096,7116,3,27,A14PFRHG0A2YY9,1
6096,7116,3,27,A2YHSU2IJZ9J14,3
6096,7116,3,27,A2J237J8KM3OCS,3
6096,7116,3,27,A13XXMDHOULEZ7,2
6096,7116,3,27,A3GXSHLBND9E92,2
6096,7116,3,27,A2R0YYUAWNT7UD,2
6096,7116,3,27,ASEMC3G1PJ6SB,2
6046,6086,9,27,AISFU4P55HYEH,1
6046,6086,9,27,A1IU5OP7BBZHZ7,1
6046,6086,9,27,AM0JKZVOEOTMA,3
6046,6086,9,27,AAWX7QFQUNM6D,1
6046,6086,9,27,A3L3ZFL1NYFTCF,3
6046,6086,9,27,A353KETOEN0W8T,2
6046,6086,9,27,A14PFRHG0A2YY9,1
6046,6086,9,27,A2YHSU2IJZ9J14,1
6046,6086,9,27,A2J237J8KM3OCS,2
6046,6086,9,27,A13XXMDHOULEZ7,0
6046,6086,9,27,A3GXSHLBND9E92,1
6046,6086,9,27,A2R0YYUAWNT7UD,1
6046,6086,9,27,ASEMC3G1PJ6SB,1
6095,5118,2,27,AISFU4P55HYEH,-1
6095,5118,2,27,A1IU5OP7BBZHZ7,0
6095,5118,2,27,AM0JKZVOEOTMA,2
6095,5118,2,27,AAWX7QFQUNM6D,0
6095,5118,2,27,A3L3ZFL1NYFTCF,2
6095,5118,2,27,A353KETOEN0W8T,-1
6095,5118,2,27,A14PFRHG0A2YY9,0
6095,5118,2,27,A2YHSU2IJZ9J14,-1
6095,5118,2,27,A2J237J8KM3OCS,-2
6095,5118,2,27,A13XXMDHOULEZ7,0
6095,5118,2,27,A3GXSHLBND9E92,-2
6095,5118,2,27,A2R0YYUAWNT7UD,-1
6095,5118,2,27,ASEMC3G1PJ6SB,-1
7128,7114,10,27,AISFU4P55HYEH,-2
7128,7114,10,27,A1IU5OP7BBZHZ7,0
7128,7114,10,27,AM0JKZVOEOTMA,0
7128,7114,10,27,AAWX7QFQUNM6D,0
7128,7114,10,27,A3L3ZFL1NYFTCF,2
7128,7114,10,27,A353KETOEN0W8T,1
7128,7114,10,27,A14PFRHG0A2YY9,0
7128,7114,10,27,A2YHSU2IJZ9J14,2
7128,7114,10,27,A2J237J8KM3OCS,2
7128,7114,10,27,A13XXMDHOULEZ7,-1
7128,7114,10,27,A3GXSHLBND9E92,0
7128,7114,10,27,A2R0YYUAWNT7UD,-1
7128,7114,10,27,ASEMC3G1PJ6SB,0
5087,6046,1,28,A28A3HF3LSEIDT,-2
5087,6046,1,28,A1IOMFFEKCWOIT,-3
5087,6046,1,28,A1IU5OP7BBZHZ7,-3
5087,6046,1,28,A14PFRHG0A2YY9,-2
5087,6046,1,28,AAWX7QFQUNM6D,-1
5087,6046,1,28,AM0JKZVOEOTMA,-3
5087,6046,1,28,A3L3ZFL1NYFTCF,-3
5087,6046,1,28,A353KETOEN0W8T,-3
5087,6046,1,28,A2YHSU2IJZ9J14,-3
5087,6046,1,28,A2J237J8KM3OCS,-3
5087,6046,1,28,A13XXMDHOULEZ7,-1
5087,6046,1,28,A3GXSHLBND9E92,-3
5087,6046,1,28,A2R0YYUAWNT7UD,-2
7060,7153,2,28,A28A3HF3LSEIDT,0
7060,7153,2,28,A1IOMFFEKCWOIT,2
7060,7153,2,28,A1IU5OP7BBZHZ7,0
7060,7153,2,28,A14PFRHG0A2YY9,0
7060,7153,2,28,AAWX7QFQUNM6D,-1
7060,7153,2,28,AM0JKZVOEOTMA,2
7060,7153,2,28,A3L3ZFL1NYFTCF,-1
7060,7153,2,28,A353KETOEN0W8T,-1
7060,7153,2,28,A2YHSU2IJZ9J14,1
7060,7153,2,28,A2J237J8KM3OCS,2
7060,7153,2,28,A13XXMDHOULEZ7,0
7060,7153,2,28,A3GXSHLBND9E92,0
7060,7153,2,28,A2R0YYUAWNT7UD,-1
5118,7153,8,28,A28A3HF3LSEIDT,0
5118,7153,8,28,A1IOMFFEKCWOIT,-2
5118,7153,8,28,A1IU5OP7BBZHZ7,0
5118,7153,8,28,A14PFRHG0A2YY9,0
5118,7153,8,28,AAWX7QFQUNM6D,0
5118,7153,8,28,AM0JKZVOEOTMA,-3
5118,7153,8,28,A3L3ZFL1NYFTCF,-2
5118,7153,8,28,A353KETOEN0W8T,-1
5118,7153,8,28,A2YHSU2IJZ9J14,-1
5118,7153,8,28,A13XXMDHOULEZ7,0
5118,7153,8,28,A3GXSHLBND9E92,0
5118,7153,8,28,A2R0YYUAWNT7UD,-1
6053,5118,7,28,A28A3HF3LSEIDT,2
6053,5118,7,28,A1IOMFFEKCWOIT,3
6053,5118,7,28,A1IU5OP7BBZHZ7,0
6053,5118,7,28,A14PFRHG0A2YY9,0
6053,5118,7,28,AAWX7QFQUNM6D,0
6053,5118,7,28,AM0JKZVOEOTMA,2
6053,5118,7,28,A3L3ZFL1NYFTCF,1
6053,5118,7,28,A353KETOEN0W8T,1
6053,5118,7,28,A2YHSU2IJZ9J14,1
6053,5118,7,28,A2J237J8KM3OCS,-2
6053,5118,7,28,A13XXMDHOULEZ7,1
6053,5118,7,28,A3GXSHLBND9E92,0
6053,5118,7,28,A2R0YYUAWNT7UD,0
6046,8083,10,28,A28A3HF3LSEIDT,2
6046,8083,10,28,A1IOMFFEKCWOIT,3
6046,8083,10,28,A1IU5OP7BBZHZ7,0
6046,8083,10,28,A14PFRHG0A2YY9,0
6046,8083,10,28,AAWX7QFQUNM6D,1
6046,8083,10,28,AM0JKZVOEOTMA,3
6046,8083,10,28,A3L3ZFL1NYFTCF,1
6046,8083,10,28,A353KETOEN0W8T,-1
6046,8083,10,28,A2YHSU2IJZ9J14,2
6046,8083,10,28,A2J237J8KM3OCS,3
6046,8083,10,28,A13XXMDHOULEZ7,2
6046,8083,10,28,A3GXSHLBND9E92,1
6046,8083,10,28,A2R0YYUAWNT7UD,1
7045,6088,5,28,A28A3HF3LSEIDT,-2
7045,6088,5,28,A1IU5OP7BBZHZ7,2
7045,6088,5,28,A14PFRHG0A2YY9,1
7045,6088,5,28,AAWX7QFQUNM6D,2
7045,6088,5,28,AM0JKZVOEOTMA,3
7045,6088,5,28,A3L3ZFL1NYFTCF,3
7045,6088,5,28,A353KETOEN0W8T,3
7045,6088,5,28,A2YHSU2IJZ9J14,2
7045,6088,5,28,A2J237J8KM3OCS,3
7045,6088,5,28,A13XXMDHOULEZ7,2
7045,6088,5,28,A3GXSHLBND9E92,1
7045,6088,5,28,A2R0YYUAWNT7UD,1
6062,7153,4,28,A28A3HF3LSEIDT,0
6062,7153,4,28,A1IOMFFEKCWOIT,2
6062,7153,4,28,A1IU5OP7BBZHZ7,0
6062,7153,4,28,A14PFRHG0A2YY9,0
6062,7153,4,28,AAWX7QFQUNM6D,0
6062,7153,4,28,AM0JKZVOEOTMA,-2
6062,7153,4,28,A3L3ZFL1NYFTCF,-1
6062,7153,4,28,A353KETOEN0W8T,-1
6062,7153,4,28,A2YHSU2IJZ9J14,-1
6062,7153,4,28,A2J237J8KM3OCS,-1
6062,7153,4,28,A13XXMDHOULEZ7,-1
6062,7153,4,28,A3GXSHLBND9E92,0
6062,7153,4,28,A2R0YYUAWNT7UD,-1
7045,6095,3,28,A28A3HF3LSEIDT,2
7045,6095,3,28,A1IU5OP7BBZHZ7,0
7045,6095,3,28,A14PFRHG0A2YY9,0
7045,6095,3,28,AAWX7QFQUNM6D,0
7045,6095,3,28,AM0JKZVOEOTMA,2
7045,6095,3,28,A3L3ZFL1NYFTCF,2
7045,6095,3,28,A353KETOEN0W8T,1
7045,6095,3,28,A2YHSU2IJZ9J14,1
7045,6095,3,28,A2J237J8KM3OCS,1
7045,6095,3,28,A13XXMDHOULEZ7,1
7045,6095,3,28,A3GXSHLBND9E92,1
7045,6095,3,28,A2R0YYUAWNT7UD,1
7064,8083,10,29,A1XO6ONCCTBMKW,-2
7064,8083,10,29,AISFU4P55HYEH,0
7064,8083,10,29,A1IU5OP7BBZHZ7,0
7064,8083,10,29,A14PFRHG0A2YY9,0
7064,8083,10,29,AAWX7QFQUNM6D,0
7064,8083,10,29,A3L3ZFL1NYFTCF,1
7064,8083,10,29,A2YHSU2IJZ9J14,1
7064,8083,10,29,A2J237J8KM3OCS,-2
7064,8083,10,29,AM0JKZVOEOTMA,3
7064,8083,10,29,A13XXMDHOULEZ7,0
7064,8083,10,29,A3GXSHLBND9E92,-1
7064,8083,10,29,A2R0YYUAWNT7UD,-1
6068,5064,8,29,A1XO6ONCCTBMKW,2
6068,5064,8,29,AISFU4P55HYEH,-1
6068,5064,8,29,A1IU5OP7BBZHZ7,-1
6068,5064,8,29,AAWX7QFQUNM6D,1
6068,5064,8,29,A3L3ZFL1NYFTCF,-2
6068,5064,8,29,A2YHSU2IJZ9J14,-2
6068,5064,8,29,A2J237J8KM3OCS,2
6068,5064,8,29,AM0JKZVOEOTMA,-2
6068,5064,8,29,A13XXMDHOULEZ7,1
6068,5064,8,29,A3GXSHLBND9E92,0
6068,5064,8,29,A2R0YYUAWNT7UD,1
7138,6088,1,29,A1XO6ONCCTBMKW,3
7138,6088,1,29,AISFU4P55HYEH,1
7138,6088,1,29,A1IU5OP7BBZHZ7,1
7138,6088,1,29,A14PFRHG0A2YY9,0
7138,6088,1,29,AAWX7QFQUNM6D,2
7138,6088,1,29,A3L3ZFL1NYFTCF,3
7138,6088,1,29,A2YHSU2IJZ9J14,2
7138,6088,1,29,A2J237J8KM3OCS,3
7138,6088,1,29,AM0JKZVOEOTMA,3
7138,6088,1,29,A13XXMDHOULEZ7,3
7138,6088,1,29,A3GXSHLBND9E92,1
7138,6088,1,29,A2R0YYUAWNT7UD,1
7128,7060,3,29,A1XO6ONCCTBMKW,-2
7128,7060,3,29,AISFU4P55HYEH,-1
7128,7060,3,29,A1IU5OP7BBZHZ7,0
7128,7060,3,29,A14PFRHG0A2YY9,0
7128,7060,3,29,AAWX7QFQUNM6D,0
7128,7060,3,29,A3L3ZFL1NYFTCF,1
7128,7060,3,29,A2YHSU2IJZ9J14,-1
7128,7060,3,29,A2J237J8KM3OCS,-2
7128,7060,3,29,AM0JKZVOEOTMA,2
7128,7060,3,29,A13XXMDHOULEZ7,0
7128,7060,3,29,A3GXSHLBND9E92,0
7128,7060,3,29,A2R0YYUAWNT7UD,1
4008,7153,5,29,A1XO6ONCCTBMKW,-2
4008,7153,5,29,AISFU4P55HYEH,-2
4008,7153,5,29,A1IU5OP7BBZHZ7,-1
4008,7153,5,29,A14PFRHG0A2YY9,0
4008,7153,5,29,AAWX7QFQUNM6D,-1
4008,7153,5,29,A3L3ZFL1NYFTCF,-2
4008,7153,5,29,A2YHSU2IJZ9J14,-2
4008,7153,5,29,A2J237J8KM3OCS,-1
4008,7153,5,29,AM0JKZVOEOTMA,-3
4008,7153,5,29,A13XXMDHOULEZ7,-1
4008,7153,5,29,A3GXSHLBND9E92,-1
4008,7153,5,29,A2R0YYUAWNT7UD,-1
7138,4008,6,29,A1XO6ONCCTBMKW,2
7138,4008,6,29,AISFU4P55HYEH,-1
7138,4008,6,29,A1IU5OP7BBZHZ7,0
7138,4008,6,29,A14PFRHG0A2YY9,1
7138,4008,6,29,AAWX7QFQUNM6D,1
7138,4008,6,29,A3L3ZFL1NYFTCF,2
7138,4008,6,29,A2YHSU2IJZ9J14,2
7138,4008,6,29,A2J237J8KM3OCS,1
7138,4008,6,29,AM0JKZVOEOTMA,3
7138,4008,6,29,A13XXMDHOULEZ7,0
7138,4008,6,29,A3GXSHLBND9E92,1
7138,4008,6,29,A2R0YYUAWNT7UD,1
6029,6062,9,29,A1XO6ONCCTBMKW,2
6029,6062,9,29,AISFU4P55HYEH,1
6029,6062,9,29,A1IU5OP7BBZHZ7,0
6029,6062,9,29,A14PFRHG0A2YY9,0
6029,6062,9,29,AAWX7QFQUNM6D,1
6029,6062,9,29,A3L3ZFL1NYFTCF,1
6029,6062,9,29,A2YHSU2IJZ9J14,1
6029,6062,9,29,A2J237J8KM3OCS,1
6029,6062,9,29,AM0JKZVOEOTMA,1
6029,6062,9,29,A13XXMDHOULEZ7,0
6029,6062,9,29,A3GXSHLBND9E92,0
6029,6062,9,29,A2R0YYUAWNT7UD,1
6025,7163,7,29,A1XO6ONCCTBMKW,-2
6025,7163,7,29,AISFU4P55HYEH,1
6025,7163,7,29,A1IU5OP7BBZHZ7,0
6025,7163,7,29,A14PFRHG0A2YY9,1
6025,7163,7,29,AAWX7QFQUNM6D,1
6025,7163,7,29,A3L3ZFL1NYFTCF,2
6025,7163,7,29,A2YHSU2IJZ9J14,3
6025,7163,7,29,A2J237J8KM3OCS,3
6025,7163,7,29,AM0JKZVOEOTMA,3
6025,7163,7,29,A13XXMDHOULEZ7,1
6025,7163,7,29,A3GXSHLBND9E92,1
6025,7163,7,29,A2R0YYUAWNT7UD,-1
6046,7136,1,30,A28A3HF3LSEIDT,0
6046,7136,1,30,A1IOMFFEKCWOIT,2
6046,7136,1,30,A1XO6ONCCTBMKW,2
6046,7136,1,30,A1IU5OP7BBZHZ7,0
6046,7136,1,30,A14PFRHG0A2YY9,1
6046,7136,1,30,AAWX7QFQUNM6D,1
6046,7136,1,30,A3L3ZFL1NYFTCF,-1
6046,7136,1,30,A353KETOEN0W8T,1
6046,7136,1,30,A2YHSU2IJZ9J14,1
6046,7136,1,30,A2J237J8KM3OCS,2
6046,7136,1,30,AM0JKZVOEOTMA,2
6046,7136,1,30,A13XXMDHOULEZ7,1
6046,7136,1,30,A3GXSHLBND9E92,0
6046,7136,1,30,A2R0YYUAWNT7UD,1
7128,4026,9,30,A28A3HF3LSEIDT,2
7128,4026,9,30,A1IOMFFEKCWOIT,2
7128,4026,9,30,A1XO6ONCCTBMKW,2
7128,4026,9,30,A1IU5OP7BBZHZ7,0
7128,4026,9,30,A14PFRHG0A2YY9,1
7128,4026,9,30,AAWX7QFQUNM6D,1
7128,4026,9,30,A3L3ZFL1NYFTCF,2
7128,4026,9,30,A353KETOEN0W8T,2
7128,4026,9,30,A2YHSU2IJZ9J14,3
7128,4026,9,30,A2J237J8KM3OCS,3
7128,4026,9,30,AM0JKZVOEOTMA,3
7128,4026,9,30,A13XXMDHOULEZ7,1
7128,4026,9,30,A3GXSHLBND9E92,0
7128,4026,9,30,A2R0YYUAWNT7UD,0
8083,7114,2,30,A28A3HF3LSEIDT,-2
8083,7114,2,30,A1IOMFFEKCWOIT,-3
8083,7114,2,30,A1XO6ONCCTBMKW,2
8083,7114,2,30,A1IU5OP7BBZHZ7,0
8083,7114,2,30,A14PFRHG0A2YY9,0
8083,7114,2,30,AAWX7QFQUNM6D,-1
8083,7114,2,30,A3L3ZFL1NYFTCF,2
8083,7114,2,30,A353KETOEN0W8T,-1
8083,7114,2,30,A2YHSU2IJZ9J14,1
8083,7114,2,30,A2J237J8KM3OCS,-2
8083,7114,2,30,AM0JKZVOEOTMA,-3
8083,7114,2,30,A13XXMDHOULEZ7,-1
8083,7114,2,30,A3GXSHLBND9E92,-1
8083,7114,2,30,A2R0YYUAWNT7UD,-1
6029,8083,4,30,A28A3HF3LSEIDT,2
6029,8083,4,30,A1IOMFFEKCWOIT,-1
6029,8083,4,30,A1XO6ONCCTBMKW,-2
6029,8083,4,30,A1IU5OP7BBZHZ7,1
6029,8083,4,30,A14PFRHG0A2YY9,1
6029,8083,4,30,AAWX7QFQUNM6D,1
6029,8083,4,30,A3L3ZFL1NYFTCF,1
6029,8083,4,30,A353KETOEN0W8T,1
6029,8083,4,30,A2YHSU2IJZ9J14,2
6029,8083,4,30,A2J237J8KM3OCS,2
6029,8083,4,30,AM0JKZVOEOTMA,3
6029,8083,4,30,A13XXMDHOULEZ7,1
6029,8083,4,30,A3GXSHLBND9E92,1
6029,8083,4,30,A2R0YYUAWNT7UD,1
6068,7064,6,30,A28A3HF3LSEIDT,1
6068,7064,6,30,A1IOMFFEKCWOIT,3
6068,7064,6,30,A1XO6ONCCTBMKW,-2
6068,7064,6,30,A1IU5OP7BBZHZ7,0
6068,7064,6,30,A14PFRHG0A2YY9,0
6068,7064,6,30,AAWX7QFQUNM6D,0
6068,7064,6,30,A3L3ZFL1NYFTCF,-1
6068,7064,6,30,A353KETOEN0W8T,-1
6068,7064,6,30,A2YHSU2IJZ9J14,1
6068,7064,6,30,A2J237J8KM3OCS,2
6068,7064,6,30,AM0JKZVOEOTMA,0
6068,7064,6,30,A13XXMDHOULEZ7,0
6068,7064,6,30,A3GXSHLBND9E92,2
6068,7064,6,30,A2R0YYUAWNT7UD,1
7138,5064,7,30,A28A3HF3LSEIDT,2
7138,5064,7,30,A1IOMFFEKCWOIT,2
7138,5064,7,30,A1XO6ONCCTBMKW,2
7138,5064,7,30,A1IU5OP7BBZHZ7,0
7138,5064,7,30,AAWX7QFQUNM6D,2
7138,5064,7,30,A3L3ZFL1NYFTCF,-1
7138,5064,7,30,A353KETOEN0W8T,-2
7138,5064,7,30,A2YHSU2IJZ9J14,1
7138,5064,7,30,A2J237J8KM3OCS,3
7138,5064,7,30,AM0JKZVOEOTMA,2
7138,5064,7,30,A13XXMDHOULEZ7,1
7138,5064,7,30,A3GXSHLBND9E92,1
7138,5064,7,30,A2R0YYUAWNT7UD,1
6062,6096,8,30,A28A3HF3LSEIDT,1
6062,6096,8,30,A1IOMFFEKCWOIT,2
6062,6096,8,30,A1XO6ONCCTBMKW,2
6062,6096,8,30,A1IU5OP7BBZHZ7,0
6062,6096,8,30,A14PFRHG0A2YY9,1
6062,6096,8,30,AAWX7QFQUNM6D,1
6062,6096,8,30,A3L3ZFL1NYFTCF,1
6062,6096,8,30,A353KETOEN0W8T,2
6062,6096,8,30,A2YHSU2IJZ9J14,1
6062,6096,8,30,A2J237J8KM3OCS,1
6062,6096,8,30,AM0JKZVOEOTMA,3
6062,6096,8,30,A13XXMDHOULEZ7,1
6062,6096,8,30,A3GXSHLBND9E92,0
6062,6096,8,30,A2R0YYUAWNT7UD,-1
6029,7138,10,30,A28A3HF3LSEIDT,2
6029,7138,10,30,A1IOMFFEKCWOIT,-2
6029,7138,10,30,A1XO6ONCCTBMKW,-2
6029,7138,10,30,A1IU5OP7BBZHZ7,-1
6029,7138,10,30,A14PFRHG0A2YY9,0
6029,7138,10,30,AAWX7QFQUNM6D,0
6029,7138,10,30,A3L3ZFL1NYFTCF,1
6029,7138,10,30,A353KETOEN0W8T,-2
6029,7138,10,30,A2YHSU2IJZ9J14,1
6029,7138,10,30,A2J237J8KM3OCS,-1
6029,7138,10,30,AM0JKZVOEOTMA,2
6029,7138,10,30,A13XXMDHOULEZ7,0
6029,7138,10,30,A3GXSHLBND9E92,0
6029,7138,10,30,A2R0YYUAWNT7UD,-1
6029,7136,8,31,A28A3HF3LSEIDT,-2
6029,7136,8,31,A1XO6ONCCTBMKW,2
6029,7136,8,31,A1IU5OP7BBZHZ7,0
6029,7136,8,31,A14PFRHG0A2YY9,0
6029,7136,8,31,AAWX7QFQUNM6D,0
6029,7136,8,31,A3L3ZFL1NYFTCF,-1
6029,7136,8,31,A353KETOEN0W8T,-2
6029,7136,8,31,A2YHSU2IJZ9J14,2
6029,7136,8,31,A2J237J8KM3OCS,2
6029,7136,8,31,AM0JKZVOEOTMA,2
6029,7136,8,31,A13XXMDHOULEZ7,0
6029,7136,8,31,A3GXSHLBND9E92,1
6029,7136,8,31,A2R0YYUAWNT7UD,0
6029,7136,8,31,ASEMC3G1PJ6SB,0
6086,7060,7,31,A28A3HF3LSEIDT,2
6086,7060,7,31,A1XO6ONCCTBMKW,-2
6086,7060,7,31,A1IU5OP7BBZHZ7,-3
6086,7060,7,31,A14PFRHG0A2YY9,-1
6086,7060,7,31,AAWX7QFQUNM6D,-1
6086,7060,7,31,A3L3ZFL1NYFTCF,-3
6086,7060,7,31,A353KETOEN0W8T,-3
6086,7060,7,31,A2YHSU2IJZ9J14,-1
6086,7060,7,31,A2J237J8KM3OCS,-1
6086,7060,7,31,AM0JKZVOEOTMA,-3
6086,7060,7,31,A13XXMDHOULEZ7,0
6086,7060,7,31,A3GXSHLBND9E92,-1
6086,7060,7,31,A2R0YYUAWNT7UD,-1
6086,7060,7,31,ASEMC3G1PJ6SB,-1
6062,4026,5,31,A28A3HF3LSEIDT,3
6062,4026,5,31,A1XO6ONCCTBMKW,3
6062,4026,5,31,A1IU5OP7BBZHZ7,1
6062,4026,5,31,A14PFRHG0A2YY9,1
6062,4026,5,31,AAWX7QFQUNM6D,1
6062,4026,5,31,A3L3ZFL1NYFTCF,2
6062,4026,5,31,A353KETOEN0W8T,1
6062,4026,5,31,A2YHSU2IJZ9J14,3
6062,4026,5,31,A2J237J8KM3OCS,2
6062,4026,5,31,AM0JKZVOEOTMA,3
6062,4026,5,31,A13XXMDHOULEZ7,1
6062,4026,5,31,A3GXSHLBND9E92,1
6062,4026,5,31,A2R0YYUAWNT7UD,0
6062,4026,5,31,ASEMC3G1PJ6SB,-1
6053,7114,3,31,A28A3HF3LSEIDT,2
6053,7114,3,31,A1XO6ONCCTBMKW,2
6053,7114,3,31,A1IU5OP7BBZHZ7,-2
6053,7114,3,31,A14PFRHG0A2YY9,0
6053,7114,3,31,AAWX7QFQUNM6D,-1
6053,7114,3,31,A3L3ZFL1NYFTCF,2
6053,7114,3,31,A353KETOEN0W8T,1
6053,7114,3,31,A2YHSU2IJZ9J14,2
6053,7114,3,31,A2J237J8KM3OCS,2
6053,7114,3,31,AM0JKZVOEOTMA,3
6053,7114,3,31,A13XXMDHOULEZ7,0
6053,7114,3,31,A3GXSHLBND9E92,-1
6053,7114,3,31,A2R0YYUAWNT7UD,-1
6053,7114,3,31,ASEMC3G1PJ6SB,-1
6095,7060,9,31,A28A3HF3LSEIDT,2
6095,7060,9,31,A1XO6ONCCTBMKW,-2
6095,7060,9,31,A1IU5OP7BBZHZ7,0
6095,7060,9,31,A14PFRHG0A2YY9,-1
6095,7060,9,31,AAWX7QFQUNM6D,-1
6095,7060,9,31,A3L3ZFL1NYFTCF,-2
6095,7060,9,31,A353KETOEN0W8T,-2
6095,7060,9,31,A2YHSU2IJZ9J14,-1
6095,7060,9,31,A2J237J8KM3OCS,-3
6095,7060,9,31,AM0JKZVOEOTMA,-2
6095,7060,9,31,A13XXMDHOULEZ7,0
6095,7060,9,31,A3GXSHLBND9E92,-2
6095,7060,9,31,A2R0YYUAWNT7UD,0
6095,7060,9,31,ASEMC3G1PJ6SB,-1
6068,6053,4,31,A28A3HF3LSEIDT,-2
6068,6053,4,31,A1XO6ONCCTBMKW,2
6068,6053,4,31,A1IU5OP7BBZHZ7,-2
6068,6053,4,31,A14PFRHG0A2YY9,0
6068,6053,4,31,AAWX7QFQUNM6D,0
6068,6053,4,31,A3L3ZFL1NYFTCF,-1
6068,6053,4,31,A353KETOEN0W8T,1
6068,6053,4,31,A2YHSU2IJZ9J14,1
6068,6053,4,31,A2J237J8KM3OCS,-3
6068,6053,4,31,AM0JKZVOEOTMA,-3
6068,6053,4,31,A13XXMDHOULEZ7,0
6068,6053,4,31,A3GXSHLBND9E92,-1
6068,6053,4,31,A2R0YYUAWNT7UD,-1
6068,6053,4,31,ASEMC3G1PJ6SB,-1
6068,6096,1,31,A28A3HF3LSEIDT,0
6068,6096,1,31,A1XO6ONCCTBMKW,2
6068,6096,1,31,A1IU5OP7BBZHZ7,0
6068,6096,1,31,A14PFRHG0A2YY9,0
6068,6096,1,31,AAWX7QFQUNM6D,-1
6068,6096,1,31,A3L3ZFL1NYFTCF,1
6068,6096,1,31,A353KETOEN0W8T,1
6068,6096,1,31,A2YHSU2IJZ9J14,1
6068,6096,1,31,A2J237J8KM3OCS,-2
6068,6096,1,31,AM0JKZVOEOTMA,-2
6068,6096,1,31,A13XXMDHOULEZ7,1
6068,6096,1,31,A3GXSHLBND9E92,-1
6068,6096,1,31,A2R0YYUAWNT7UD,-1
6068,6096,1,31,ASEMC3G1PJ6SB,-1
7138,7060,2,31,A28A3HF3LSEIDT,2
7138,7060,2,31,A1XO6ONCCTBMKW,-2
7138,7060,2,31,A1IU5OP7BBZHZ7,0
7138,7060,2,31,A14PFRHG0A2YY9,0
7138,7060,2,31,AAWX7QFQUNM6D,1
7138,7060,2,31,A3L3ZFL1NYFTCF,-2
7138,7060,2,31,A353KETOEN0W8T,-2
7138,7060,2,31,A2YHSU2IJZ9J14,1
7138,7060,2,31,A2J237J8KM3OCS,-2
